,URW NA Equity,VIE FP Equity,VIV FP Equity,ORA FP Equity,EN FP Equity,SOLB BB Equity,AC FP Equity,PUB FP Equity,RI FP Equity,RMS FP Equity,LG FP Equity,ENGI FP Equity,FR FP Equity,FTI FP Equity,STM FP Equity,SU FP Equity,SW FP Equity,ACA FP Equity,AI FP Equity,AIR FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,SGO FP Equity,LI FP Equity,LR FP Equity,MC FP Equity,ML FP Equity,GLE FP Equity,GTO NA Equity,HOLN FP Equity,KER FP Equity,ALO FP Equity,ALU FP Equity,ATO FP Equity,BN FP Equity,TEC FP Equity,TTE FP Equity,UG FP Equity,UL NA Equity,MT NA Equity,NOKIA FP Equity,OR FP Equity,BNP FP Equity,CA FP Equity,CAP FP Equity,CS FP Equity,DG FP Equity,DSY FP Equity,EDF FP Equity,EL FP Equity
2017-08-30,212.3,18.7097,5.6314,14.21,37.195,121.25,38.68,57.27,117.05,443.95,59.96,13.965,56.34,15.828,14.195,66.52,97.57,14.515,76.9722,69.81,74.27,81.52,80.3123,45.66,33.7,58.76,218.85,28.65,46.5,44.805,48.89,290.16,27.4792,3.5,95.9968,66.2,67.4,43.235,17.785,212.3,22.285,5.156,176.25,63.16,19.5,91.75,24.255,76.32,16.35,8.5056,104.2
2017-08-31,213.55,19.0038,5.6038,14.275,38.095,121.85,38.9,56.7,114.8,444.3,59.96,14.02,56.18,16.0252,14.555,67.73,98.03,14.81,77.0473,70.61,74.35,81.59,81.2174,46.075,33.85,58.88,220.25,28.625,47.03,45.395,49.365,293.09,27.7017,3.5,98.0007,66.15,67.4,43.445,17.735,213.55,22.44,5.2,177.35,63.91,16.94,93.13,24.375,77.35,16.55,8.5094,106.05
2017-09-01,211.05,19.052,5.896,14.255,38.82,122.9,39.065,56.24,113.3,447.9,59.96,14.1,56.98,16.4158,14.735,68.56,98.82,14.885,77.3479,71.3,74.64,82.24,82.2617,46.675,33.385,58.54,221.75,28.8875,47.39,42.91,49.875,297.27,27.7991,3.5,98.1141,65.82,67.4,43.805,18.185,211.05,23.0,5.241,177.95,64.35,16.635,93.45,24.495,78.36,16.772,8.5514,106.5
2017-09-04,210.95,18.9267,5.8437,14.235,38.51,122.85,39.225,56.38,113.2,447.45,59.96,14.05,57.25,16.3302,14.915,68.89,101.5,14.84,77.16,71.09,74.96,81.63,81.6053,46.53,33.56,58.53,220.95,28.95,46.86,38.6,49.825,295.78,27.8455,3.5,96.753,65.52,67.4,43.72,18.125,210.95,22.8,5.165,177.3,63.88,16.53,92.75,24.35,78.65,16.64,8.627,105.6
2017-09-05,208.4,18.999,5.8597,13.95,38.73,122.6,39.78,56.89,114.2,443.0,59.96,13.975,57.49,16.5906,15.015,69.07,99.9,14.58,76.8971,71.24,74.9,81.58,81.4959,46.575,33.295,58.26,217.8,29.225,46.27,38.74,49.38,294.34,27.8362,3.5,96.5639,66.12,67.4,43.89,18.23,208.4,22.51,5.147,176.85,62.68,16.59,92.78,24.075,78.5,16.774,8.91,105.25
2017-09-06,210.0,19.0472,5.848,13.89,38.83,122.25,39.66,56.6,114.85,442.65,59.96,14.41,57.73,16.7097,15.08,69.2,99.17,14.585,77.3854,71.41,77.15,81.25,81.9335,46.47,33.83,58.21,217.9,29.1125,46.18,39.465,49.17,293.27,27.6693,3.5,95.4297,66.88,67.4,44.03,18.555,210.0,22.455,5.162,177.7,62.59,16.81,93.25,23.96,79.46,16.668,9.2389,105.95
2017-09-07,211.9,19.1292,5.8102,13.93,38.69,122.75,39.935,56.06,114.0,449.15,59.96,14.795,58.77,16.36,15.47,69.37,100.35,14.505,77.9113,70.43,77.48,81.95,81.4859,47.03,34.005,58.51,220.0,29.0375,45.9,39.65,49.025,299.73,27.7991,3.5,96.5639,66.81,67.4,44.335,18.605,211.9,22.46,5.172,178.35,62.52,16.915,94.76,23.855,79.64,16.848,9.499,108.0
2017-09-08,212.6,19.2497,5.7972,13.81,38.585,123.8,40.07,55.95,115.45,437.25,59.96,14.75,59.07,16.0252,15.57,69.57,100.7,14.655,77.6108,70.5,77.12,81.36,81.7644,46.915,34.26,58.29,219.95,29.2125,46.32,39.69,49.58,300.34,27.9938,3.5,96.4883,67.45,67.4,43.99,18.02,212.6,22.28,4.989,178.6,62.99,16.8,95.03,23.955,79.04,16.952,9.388,109.6
2017-09-11,213.05,19.2834,5.9367,13.95,38.845,125.75,40.52,55.89,116.7,441.05,59.96,14.925,59.35,16.0364,15.775,71.29,102.2,15.025,79.414,70.82,77.2,83.08,80.9588,47.865,34.28,59.13,225.3,29.5375,47.335,41.39,50.13,304.19,28.2164,3.5,97.2067,68.4,67.4,44.37,18.075,213.05,22.81,5.085,180.7,64.3,16.99,96.5,24.35,80.26,17.068,9.5946,109.8
2017-09-12,212.6,19.1774,6.0065,13.94,38.9,126.05,40.855,56.39,115.75,439.0,59.96,14.825,60.0,16.1517,15.73,71.6,102.75,15.25,80.4658,70.67,78.6,83.65,81.5953,48.68,34.29,59.26,228.15,29.9,48.58,41.375,50.31,304.06,28.3184,3.5,96.9798,68.05,67.4,44.51,18.755,212.6,22.96,5.094,179.9,65.84,17.04,98.03,24.64,79.3,17.168,9.4445,109.3
2017-09-13,210.8,18.9942,6.1737,13.975,38.8,125.3,40.68,56.49,116.75,432.5,59.96,14.61,59.65,16.3079,15.755,72.83,101.25,15.34,79.4515,70.95,78.53,83.7,81.2572,48.765,33.995,59.51,230.25,29.2875,48.52,41.255,50.18,306.75,28.0634,3.5,97.3957,67.92,67.4,44.74,18.715,210.8,22.92,5.076,180.2,66.4,17.05,99.41,24.775,80.19,17.168,9.3594,106.75
2017-09-14,210.5,19.0038,6.1126,13.92,38.73,126.3,40.76,57.58,116.15,423.15,59.96,14.48,61.41,16.8399,16.08,72.25,99.97,15.285,80.3156,71.08,79.12,85.01,81.6152,49.24,34.005,59.3,229.55,29.1375,48.745,40.875,50.61,304.19,27.8316,3.5,97.4335,68.0,67.4,44.96,18.81,210.5,22.63,5.059,179.4,66.54,16.91,99.52,24.805,80.27,17.174,9.5802,106.6
2017-09-15,208.3,19.0231,6.0995,13.895,38.395,126.5,40.24,57.42,115.1,417.85,59.96,14.4,61.87,16.665,16.07,71.5,100.0,15.215,79.5642,72.0,80.25,85.0,80.929,49.115,33.495,59.13,230.0,30.0,48.265,40.095,50.82,307.03,27.9753,3.5,97.4335,67.22,67.4,44.925,18.89,208.3,22.45,5.177,178.9,65.99,16.79,99.7,24.55,80.25,17.034,9.4798,106.1
2017-09-18,206.7,18.8351,6.0748,14.01,38.7,128.65,40.585,57.02,115.55,417.85,59.96,14.275,61.54,16.7952,16.435,72.22,102.4,15.035,79.9023,73.6,80.71,85.7,81.0782,49.365,33.19,60.17,229.25,29.8125,48.505,40.305,50.8,306.61,28.1097,3.5,98.1519,67.08,67.4,44.945,18.935,206.7,22.72,5.214,179.0,66.21,16.76,100.45,24.665,80.49,16.98,9.6615,106.0
2017-09-19,205.6,18.811,6.1548,14.085,39.055,126.9,40.75,56.93,115.0,423.7,59.96,14.335,61.5,17.0482,16.58,72.23,101.2,14.91,80.6912,74.0,81.28,85.38,81.8042,49.305,32.92,59.94,229.3,30.2125,47.925,40.43,50.93,307.17,28.2442,3.5,98.9081,66.61,67.4,45.18,19.205,205.6,22.35,5.225,177.5,66.17,16.83,102.0,24.73,80.51,17.056,9.9627,105.55
2017-09-20,205.15,18.7338,6.1111,14.085,38.97,125.5,40.91,57.45,113.4,421.2,59.96,14.44,60.56,17.0147,16.27,72.3,102.15,14.91,81.1796,74.59,81.46,84.83,81.8539,49.385,32.77,59.78,230.0,30.3,47.735,40.335,51.45,307.68,28.2813,3.5,98.6434,66.43,67.4,45.675,19.265,205.15,22.7,5.166,178.3,66.05,16.61,100.0,24.685,80.4,17.108,9.9435,105.25
2017-09-21,205.25,18.4349,6.085,13.77,38.895,126.45,40.88,57.78,114.7,420.75,59.96,14.285,61.84,16.9366,16.32,72.81,102.0,15.16,82.1187,77.56,82.19,85.0,83.4154,49.69,32.65,59.93,229.85,30.9375,48.765,39.985,50.86,307.87,29.394,3.5,97.4713,66.42,67.4,45.885,19.59,205.25,21.985,5.111,176.6,66.72,16.52,99.0,24.865,80.53,16.928,9.8671,103.35
2017-09-22,205.0,18.6856,6.0312,13.78,39.05,125.65,41.0,58.07,115.35,424.2,59.96,14.39,62.62,16.7952,16.37,72.2,103.5,15.165,82.4568,77.34,81.51,84.98,83.6641,49.75,32.675,59.84,230.4,31.0375,48.905,39.465,50.87,311.35,30.6041,3.5,97.6226,66.7,67.4,45.935,19.585,205.0,21.655,5.044,180.95,67.3,16.545,99.0,24.955,80.18,17.138,9.8718,103.85
2017-09-25,205.35,18.6567,6.0341,13.825,39.33,124.2,41.0,58.34,116.05,424.05,59.96,14.4,62.33,16.8808,15.745,72.23,104.15,14.96,82.5695,77.84,81.34,85.09,84.1813,49.61,32.765,59.48,230.75,31.1125,48.14,39.155,49.125,310.47,30.9935,3.5,96.9042,66.67,67.4,45.63,19.74,205.35,21.055,5.038,181.85,66.33,16.515,98.63,24.765,80.0,17.096,10.2399,104.9
2017-09-26,205.0,18.7676,6.0254,13.84,39.16,125.05,40.87,58.91,117.35,423.35,59.96,14.32,62.91,17.0147,15.785,72.15,104.35,14.98,83.7716,78.78,82.26,85.11,84.1017,49.56,32.81,60.01,231.35,31.3375,47.96,38.325,49.115,308.61,31.1929,3.5,96.9798,66.49,67.4,45.255,19.75,205.0,21.255,5.062,181.05,66.15,17.085,97.78,24.655,80.14,17.008,10.3499,103.25
2017-09-27,204.0,18.8013,6.0428,13.89,40.285,125.9,41.0,58.65,116.4,426.0,59.96,14.25,62.14,17.0779,16.185,72.36,104.6,15.315,83.2832,80.37,82.08,85.08,84.0818,49.49,32.535,60.3,230.85,31.0375,48.705,38.32,49.1,311.31,32.5188,3.5,97.6226,65.78,67.4,45.11,19.905,204.0,21.295,5.008,178.0,67.45,16.995,99.03,25.08,80.5,17.042,10.3786,102.8
2017-09-28,203.2,18.811,6.0515,13.82,40.195,128.05,42.045,58.84,116.65,428.65,59.96,14.24,62.02,17.7066,16.22,73.13,104.8,15.34,83.8092,80.0,82.11,85.79,83.5646,50.14,32.535,61.05,230.8,30.625,48.885,38.01,48.955,310.93,33.2885,3.5,98.7568,65.8,67.4,45.215,19.855,203.2,21.51,5.027,177.9,67.67,16.955,99.67,25.31,80.76,17.06,10.1539,103.35
2017-09-29,205.75,18.8495,6.2274,13.86,40.15,126.4,42.035,59.09,117.05,426.55,59.96,14.37,62.78,17.4202,16.37,73.63,105.5,15.38,84.7859,80.41,83.11,86.44,83.5547,50.42,33.21,61.08,233.45,30.875,49.535,37.795,49.395,313.3,33.3209,3.5,99.2484,66.37,67.4,45.445,20.15,205.75,21.825,5.062,179.9,68.25,17.095,99.16,25.59,80.4,17.118,9.824,104.75
2017-10-02,205.55,18.9219,6.2609,13.775,40.515,126.25,42.14,58.57,118.7,429.55,59.96,14.44,62.75,17.5206,16.925,73.74,105.5,15.395,85.3719,80.6,83.64,87.04,84.6586,50.28,32.8,61.54,233.25,30.625,49.835,37.6,48.78,314.19,33.2421,3.5,100.9876,66.73,67.4,45.235,20.455,205.55,22.4,5.106,181.25,68.45,16.99,100.4,25.63,81.11,17.388,9.8718,105.5
2017-10-03,206.6,18.9267,6.2216,13.81,40.475,126.4,42.11,58.6,118.8,430.0,59.96,14.32,62.71,17.7252,17.02,74.21,105.35,15.495,86.4463,81.64,84.28,87.19,84.1813,50.31,32.95,61.45,234.9,30.4875,49.555,37.04,49.37,318.84,33.307,3.5,101.4035,66.94,67.4,45.62,20.39,206.6,22.625,5.118,181.9,68.51,17.45,101.0,25.6,81.13,17.528,9.8432,105.45
2017-10-04,205.65,18.8785,6.1722,13.73,40.385,126.9,42.01,60.41,119.55,425.0,59.96,14.25,63.9,17.6694,16.915,74.25,105.75,15.43,86.7355,82.14,85.27,87.04,84.5393,50.19,32.9,61.56,234.85,30.6375,49.01,36.5,49.075,317.63,33.4739,3.5,101.3279,68.13,67.4,45.37,20.9,205.65,22.7,5.05,181.25,67.3,17.14,100.2,25.55,80.54,17.496,9.7332,106.7
2017-10-05,207.35,18.9315,6.1373,13.81,40.11,126.6,42.375,60.25,119.95,425.8,59.96,14.35,63.17,17.5578,16.775,73.82,104.85,15.53,86.6529,81.8,85.6,87.18,85.2156,49.97,32.96,61.37,234.2,30.5875,49.23,35.655,49.13,316.51,33.4693,3.5,101.1766,68.5,67.4,45.735,20.875,207.35,22.985,5.082,182.75,68.53,17.09,100.7,25.865,80.12,17.49,10.0535,105.5
2017-10-06,205.8,18.999,6.1518,13.835,39.89,125.7,42.89,59.72,119.35,424.2,59.96,14.31,62.87,17.3123,16.81,74.19,103.95,15.515,86.157,81.27,86.02,86.93,85.7925,49.22,32.93,61.41,230.4,30.45,48.91,36.175,48.93,313.86,33.2792,3.5,100.7985,68.32,67.4,45.555,20.71,205.8,22.77,5.045,180.75,68.4,17.01,99.6,25.94,79.9,17.446,10.0153,105.0
2017-10-09,206.55,19.1436,6.1867,13.79,39.97,126.2,43.24,60.16,120.8,425.95,59.96,14.48,63.13,17.4685,16.82,74.29,103.55,15.335,86.4876,79.44,85.68,86.65,85.5836,49.2,32.95,61.72,232.2,30.475,48.695,36.205,49.5,320.09,33.2421,3.5,100.8363,69.11,67.4,45.545,20.57,206.55,22.52,5.089,182.2,67.96,16.84,100.45,26.005,80.46,17.528,10.1778,104.25
2017-10-10,207.1,19.0858,6.2013,13.83,40.0,124.9,43.42,60.4,122.0,430.4,59.96,14.405,62.69,17.409,16.665,74.26,102.95,15.265,86.157,78.84,85.22,86.51,84.2708,49.545,32.975,61.76,237.4,30.675,48.62,34.985,49.71,327.2,33.0752,3.5,100.6095,68.83,67.4,45.55,20.485,207.1,22.265,5.02,184.4,67.4,17.15,99.65,25.935,80.2,17.442,10.1587,104.7
2017-10-11,207.35,19.1484,6.1838,13.92,39.855,124.9,43.4,60.2,121.75,431.95,59.96,14.435,63.36,16.9031,16.84,74.01,103.05,15.05,85.9504,77.99,85.04,85.62,83.9624,49.44,33.0,61.64,239.4,30.6625,48.59,34.02,49.225,332.36,33.2421,3.5,100.6095,69.1,67.4,45.85,20.365,207.35,22.345,4.98,185.5,67.37,17.135,99.5,25.825,80.37,17.626,10.4264,103.45
2017-10-12,208.5,19.1629,6.2347,13.83,39.895,125.8,43.28,60.37,121.75,431.3,59.96,14.48,63.86,16.7469,16.875,73.65,103.1,14.95,85.9091,78.16,84.51,85.96,83.7436,50.06,33.345,61.54,241.0,30.575,48.385,32.995,49.4,331.85,33.0613,3.5,101.101,69.24,67.4,45.665,20.32,208.5,22.94,4.942,187.8,66.61,17.08,100.3,25.6,80.66,17.782,10.5889,101.5
2017-10-13,208.2,19.1484,6.1795,13.83,40.23,126.85,43.115,60.19,121.7,431.6,59.96,14.43,63.41,16.7803,16.92,73.15,104.45,14.78,86.281,77.2,84.65,85.83,83.1469,50.2,33.165,61.48,241.8,30.575,47.32,32.105,49.385,332.17,32.9222,3.5,100.2692,68.89,67.4,45.78,20.27,208.2,24.63,5.004,188.5,66.05,17.165,100.75,25.31,80.59,17.8,10.4216,101.9
2017-10-16,208.85,19.2931,6.1635,13.9,40.07,126.05,43.46,60.99,121.5,431.9,59.96,14.31,63.17,16.8287,17.03,73.24,104.1,14.755,86.4463,77.07,85.21,85.59,84.0818,50.3,33.345,62.0,240.45,30.325,47.465,32.0,48.985,331.85,33.001,3.5,99.8911,69.35,67.4,46.095,20.515,208.85,24.63,4.989,189.3,66.2,17.31,100.8,25.365,80.47,17.572,10.326,101.95
2017-10-17,208.2,19.2882,6.1693,13.865,40.355,124.6,43.29,61.7,121.3,431.0,59.96,14.29,63.0,16.4641,17.15,73.2,104.65,14.76,85.8264,80.79,85.73,85.71,83.4353,50.44,33.205,61.83,239.3,30.325,47.405,31.885,48.475,330.45,32.7228,3.5,99.7021,70.7,67.4,45.9,20.265,208.2,24.485,5.001,188.2,66.28,17.135,100.0,25.31,80.44,17.5,10.5459,101.0
2017-10-18,208.75,19.3798,6.1896,13.795,40.51,125.1,43.2,62.19,122.2,434.35,59.96,14.235,63.5,16.0847,16.79,73.35,106.05,14.96,85.9504,81.14,86.35,86.1,84.052,50.17,33.395,62.81,240.9,30.4625,48.035,31.155,48.65,332.73,32.9639,3.5,99.9667,71.06,67.4,45.805,20.35,208.75,24.435,4.988,189.5,67.43,17.125,101.0,25.295,80.61,17.526,10.6319,101.2
2017-10-19,207.95,19.3895,6.1867,13.65,40.27,124.0,43.0,58.1,126.3,431.45,59.96,14.43,61.5,15.8913,16.705,73.1,105.0,14.91,85.8678,80.72,84.7,85.51,83.8033,50.38,33.075,62.15,239.95,29.9875,47.975,31.9,48.875,332.59,32.6255,3.5,99.4752,70.5,67.4,45.845,20.175,207.95,24.67,4.962,186.9,67.32,17.71,100.5,25.315,80.9,17.366,10.6989,101.5
2017-10-20,206.9,19.3557,6.0515,13.65,40.495,124.9,41.585,57.79,127.95,428.6,59.96,14.32,60.94,15.5639,16.875,73.24,104.3,15.16,86.7355,80.72,83.5,86.34,83.3557,50.56,32.76,61.66,237.65,30.275,48.62,32.615,49.405,333.89,32.6394,3.5,98.9837,70.29,67.4,45.96,20.205,206.9,25.175,5.176,185.55,68.05,17.87,99.34,25.475,81.08,17.316,10.6606,101.05
2017-10-23,206.1,19.3991,5.9542,13.655,40.275,125.4,41.53,57.4,128.1,433.05,59.96,14.62,60.7,15.8318,17.605,73.08,103.8,15.125,87.2314,81.29,83.4,87.11,83.9326,50.86,32.47,61.39,241.05,30.475,48.255,32.235,49.425,335.8,32.593,3.5,100.3826,70.32,67.4,46.1,20.07,206.1,25.68,5.165,185.35,67.9,17.79,101.05,25.29,80.46,17.534,10.8471,101.0
2017-10-24,207.75,19.375,5.9571,13.655,40.37,124.35,41.445,55.65,128.15,435.2,59.96,14.555,60.77,16.0475,17.825,73.02,104.15,15.35,86.405,83.25,83.59,87.34,83.1568,50.89,32.605,61.35,240.8,30.6625,48.86,31.705,49.205,337.24,32.4261,3.5,97.8494,69.6,67.4,46.355,20.37,207.75,25.82,5.11,184.3,68.08,17.595,99.29,25.6,80.51,17.366,11.0335,105.0
2017-10-25,205.4,19.1581,5.9585,13.565,40.195,123.5,42.075,55.13,126.0,439.0,59.96,14.24,57.98,15.7425,17.72,73.08,105.85,15.26,88.5537,83.47,83.0,87.73,80.9787,50.52,32.235,61.1,243.95,30.8875,48.32,31.47,48.375,366.89,32.3983,3.5,98.6434,68.66,67.4,45.9,20.055,205.4,25.435,5.096,182.9,67.48,17.45,102.2,25.54,80.49,18.02,10.6797,103.5
2017-10-26,208.75,19.2931,6.0167,13.74,41.19,126.95,42.625,55.32,126.6,441.1,59.96,14.45,58.43,16.639,19.79,73.54,105.75,15.32,89.3802,85.81,84.26,89.84,81.5556,51.37,32.97,62.25,248.95,31.475,48.655,32.145,49.11,364.99,32.3102,3.5,100.4961,69.64,67.4,46.575,20.235,208.75,25.45,4.191,187.9,68.32,17.405,102.85,25.82,82.96,18.054,10.9188,104.35
2017-10-27,212.9,19.5437,5.976,13.95,40.9,126.35,42.685,54.86,128.05,442.45,59.96,14.5,58.6,17.3048,19.92,74.71,108.6,15.245,90.2479,86.56,84.81,91.22,81.834,50.85,33.67,62.65,253.95,31.675,48.62,34.81,48.765,367.5,32.4215,3.5,101.0254,70.0,67.4,47.27,20.25,212.9,25.01,4.236,190.2,68.5,17.34,103.1,25.755,82.95,18.044,10.8375,107.3
2017-10-30,212.8,19.5341,6.1111,14.17,41.18,126.0,42.705,55.0,128.75,443.05,59.96,14.355,58.24,17.1895,20.335,74.76,108.5,15.215,90.0826,84.71,84.73,88.75,81.1776,50.75,33.62,63.31,254.95,31.175,48.45,33.875,48.195,368.57,32.3566,3.5,101.1766,69.46,67.4,47.77,20.215,212.8,25.125,4.165,190.0,68.88,17.215,103.45,25.72,83.8,17.91,10.7515,108.8
2017-10-31,214.85,19.6112,6.1998,14.085,41.215,127.55,42.835,55.96,128.75,445.55,59.96,14.51,58.1,17.3644,20.2,75.45,109.25,14.98,90.3306,87.75,85.14,90.43,80.8494,50.36,34.145,63.77,256.1,31.05,47.8,33.98,48.4,365.78,32.2128,3.5,100.8741,70.14,67.4,47.87,20.365,214.85,24.615,4.221,191.05,67.04,17.28,104.35,25.93,84.05,18.234,10.7467,108.7
2017-11-01,211.85,19.6643,6.3147,14.185,41.505,129.45,42.715,55.32,128.95,446.35,59.96,14.505,58.72,18.1046,20.6,75.25,108.1,14.95,91.3223,87.38,86.6,90.25,80.0935,50.33,33.675,63.76,255.25,31.4125,47.8,35.385,47.755,368.75,32.3566,3.5,101.0254,70.26,67.4,48.28,20.805,211.85,25.31,4.285,193.6,65.95,17.29,105.05,26.245,84.2,18.396,11.11,107.65
2017-11-02,213.7,19.6884,6.3074,14.29,41.515,129.1,42.73,55.47,128.6,446.15,59.96,14.61,59.57,18.2236,20.425,74.32,108.85,15.01,91.5702,86.41,86.6,90.3,79.1089,49.995,34.05,63.99,254.95,31.725,47.65,34.42,48.47,368.1,32.236,3.5,99.0215,69.98,67.4,48.46,20.685,213.7,25.45,4.334,192.45,66.18,17.555,104.1,26.2,84.8,18.228,11.3299,107.8
2017-11-03,216.05,19.7414,6.3205,14.29,41.675,130.7,42.7,55.2,129.05,446.25,59.96,14.635,60.0,18.2757,20.98,74.94,109.8,14.8,92.1074,87.17,90.0,91.34,78.5917,49.825,34.28,64.2,258.15,31.8,45.7,33.395,49.06,375.86,32.3658,3.5,98.9459,70.53,67.4,48.475,20.61,216.05,25.495,4.309,192.6,65.76,17.425,103.7,25.475,85.83,18.248,11.306,108.0
2017-11-06,217.2,19.7896,6.2812,14.27,41.665,130.0,42.71,55.13,129.45,444.9,59.96,14.74,60.7,18.4729,21.225,74.25,109.45,14.645,91.6529,86.62,90.05,90.56,79.1686,49.345,34.575,63.92,259.55,31.65,44.03,34.205,48.565,377.35,32.2453,3.5,99.2862,70.4,67.4,48.615,20.77,217.2,25.39,4.429,192.1,64.96,17.29,104.35,25.365,85.7,18.328,11.4016,108.45
2017-11-07,217.5,19.9391,6.2216,14.25,41.295,131.25,41.84,54.36,128.3,442.2,59.96,14.725,60.0,19.042,20.97,74.0,108.8,14.725,90.9091,86.4,90.16,90.0,78.2436,49.075,34.305,62.99,256.6,31.5125,44.245,33.46,48.38,373.68,31.9532,3.5,98.1519,69.62,67.4,48.89,20.605,217.5,25.355,4.368,189.55,64.75,17.14,103.8,25.32,85.15,18.222,11.5498,107.45
2017-11-08,220.95,20.2572,6.1591,14.335,41.695,126.7,42.03,54.43,129.1,445.25,59.96,14.785,59.7,18.7928,21.175,73.76,109.7,14.26,90.124,85.46,88.26,88.56,78.4326,49.405,34.655,62.75,254.65,30.9625,44.145,35.19,49.235,372.7,31.9161,3.5,98.3031,69.44,67.4,48.925,20.13,220.95,25.175,4.348,189.7,64.82,17.68,103.5,25.39,85.51,18.164,11.7697,107.4
2017-11-09,219.95,20.2621,6.0893,14.295,40.755,124.5,41.615,54.6,128.35,448.5,59.96,14.88,59.33,18.7035,19.98,71.8,107.3,14.175,88.1818,84.07,86.2,86.91,77.3684,48.58,34.815,62.42,249.9,30.5625,43.9,34.155,49.565,361.69,31.8698,3.5,96.0346,69.47,67.4,48.565,19.685,219.95,24.32,4.276,188.1,64.62,17.785,100.35,25.295,85.13,17.958,11.8032,105.6
2017-11-10,218.85,20.2813,6.069,14.265,40.51,123.15,41.4,54.64,127.6,444.8,59.96,14.735,58.73,18.5361,20.475,71.45,106.35,14.19,88.1405,83.72,85.49,87.0,77.0103,48.58,34.605,61.76,248.5,30.0,43.735,32.67,48.79,360.57,31.6565,3.5,95.5431,68.96,67.4,48.05,18.915,218.85,25.14,4.206,186.2,64.76,17.515,100.2,25.215,84.32,17.92,11.2247,105.4
2017-11-13,217.9,20.1994,6.0385,14.1,40.05,122.1,41.29,54.0,126.6,442.85,59.96,14.575,58.51,18.1306,20.375,70.92,106.3,14.165,87.2727,83.25,84.88,86.65,76.0157,48.35,34.6,61.5,245.95,29.75,43.625,32.26,48.38,358.29,31.077,3.5,95.165,69.23,67.4,47.58,18.835,217.9,24.845,4.17,185.4,64.23,17.07,99.69,25.07,83.67,17.786,10.0583,106.05
2017-11-14,217.05,20.1608,6.287,14.01,40.67,120.75,40.865,53.56,126.25,441.5,59.96,14.505,58.55,17.4239,20.205,70.91,106.1,14.09,87.1074,83.54,85.3,87.84,75.2002,48.1,34.885,61.54,245.95,29.6625,43.405,32.015,47.435,357.83,32.1201,3.5,95.5053,68.79,67.4,46.935,18.97,217.05,23.595,4.095,184.1,63.45,16.825,100.5,24.85,83.8,17.796,10.1204,106.2
2017-11-15,217.0,20.1464,6.1373,13.99,40.92,120.3,40.765,52.56,126.4,440.45,59.96,14.49,57.35,16.7394,20.12,70.77,105.85,14.18,86.7769,85.5,84.12,87.98,75.1704,47.855,34.68,61.62,244.8,29.45,43.5,32.77,46.635,356.06,31.8048,3.5,95.0894,68.68,67.4,46.305,18.905,217.0,23.565,4.1,184.25,63.83,16.73,100.3,24.83,83.83,17.7,9.9961,106.0
2017-11-16,218.4,20.291,6.2972,14.07,43.035,121.0,41.42,53.08,127.7,440.9,59.96,14.49,58.3,16.6762,20.475,71.49,103.9,14.1,87.1074,85.49,85.25,87.95,75.5582,48.32,35.03,62.55,246.95,29.5875,43.38,33.4,47.05,358.48,31.8744,3.5,95.3162,69.23,67.4,46.3,19.145,218.4,23.75,4.172,186.15,63.79,16.7,101.5,25.105,85.6,17.846,10.0153,107.0
2017-11-17,218.2,20.2138,6.5734,14.11,42.495,121.05,41.635,54.01,128.15,442.5,59.96,14.305,58.2,16.918,20.35,70.81,105.4,14.05,86.8595,84.88,84.97,87.21,75.0212,47.825,34.935,62.16,246.6,29.3625,43.285,32.245,47.14,358.67,31.5638,3.5,94.8625,68.92,67.4,46.285,18.61,218.2,23.66,4.189,185.4,63.15,16.555,99.75,25.14,84.86,17.918,9.7571,106.6
2017-11-20,217.15,20.1705,6.6461,14.14,43.09,121.85,41.77,54.1,127.95,443.45,59.96,14.36,58.34,16.7766,20.575,71.2,106.35,13.995,87.7273,85.2,86.79,86.9,75.3394,48.565,34.59,62.32,249.25,29.575,43.045,31.945,47.7,364.48,31.7307,3.5,94.5979,69.11,67.4,46.48,18.565,217.15,23.96,4.281,186.7,62.85,16.515,100.5,24.97,85.35,18.176,9.5993,106.7
2017-11-21,216.45,20.0981,6.7304,14.145,42.56,120.45,41.78,54.19,128.7,443.55,59.96,14.38,59.1,17.0705,20.97,70.8,107.95,14.0,88.595,86.02,86.37,87.12,76.0257,48.39,34.695,62.28,251.7,29.575,42.955,32.945,47.505,368.1,31.9161,3.5,95.1272,69.25,67.4,46.925,18.53,216.45,24.54,4.293,187.0,62.78,16.47,100.15,25.39,85.62,18.374,9.6137,106.75
2017-11-22,216.15,20.1271,6.713,14.175,42.63,119.45,41.55,54.56,128.85,442.9,59.96,14.42,59.1,17.1114,20.44,70.84,106.05,13.91,87.5207,85.33,85.64,86.93,76.2942,48.375,34.895,61.97,247.05,29.175,42.765,33.2,47.27,362.99,31.9022,3.5,93.9173,69.49,67.4,47.27,18.26,216.15,24.745,4.26,186.0,62.95,16.6,99.68,25.2,86.56,18.136,9.8145,106.4
2017-11-23,218.6,20.2958,6.7537,14.255,43.195,119.35,41.915,54.61,129.1,444.35,59.96,14.51,58.65,17.1635,20.575,71.8,105.75,13.925,87.7273,85.89,85.52,87.0,77.1197,49.115,35.065,62.36,248.8,29.3875,42.86,33.39,47.44,363.41,32.542,3.5,94.5223,70.25,67.4,47.4,18.205,218.6,24.82,4.224,186.7,62.97,16.765,100.0,25.15,86.85,18.148,10.3642,107.9
