,PUB FP Equity,RI FP Equity,RMS FP Equity,ACA FP Equity,AI FP Equity,CS FP Equity,DG FP Equity,HO FP Equity,KER FP Equity,AIR FP Equity,ALO FP Equity,BN FP Equity,BNP FP Equity,STM FP Equity,SU FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,DSY FP Equity,EL FP Equity,EN FP Equity,ENGI FP Equity,LR FP Equity,MC FP Equity,ML FP Equity,MT NA Equity,CA FP Equity,CAP FP Equity,TEP FP Equity,TTE FP Equity,URW NA Equity,VIE FP Equity,SGO FP Equity,STLAP FP Equity,ERF FP Equity,GLE FP Equity,OR FP Equity,ORA FP Equity,VIV FP Equity,WLN FP Equity
2022-07-21,49.5,186.35,1196.0,8.613,128.74,21.25,89.0,121.7,530.2,104.56,23.0,53.83,44.53,34.065,125.4,25.485,103.04,97.72,39.29,155.0,28.59,11.422,78.28,633.3,28.23,22.925,17.01,171.0,331.2,47.885,48.96,23.71,43.755,12.568,82.02,20.755,347.0,10.304,9.996,37.31
2022-07-22,50.26,185.5,1205.0,8.513,129.34,21.21,89.57,119.85,531.3,105.58,22.86,53.74,43.815,33.93,125.58,25.83,103.5,97.36,39.48,154.9,28.83,11.416,78.46,634.7,28.24,23.04,16.86,171.1,330.1,48.54,52.02,23.77,43.32,12.65,83.1,20.44,353.6,10.118,10.01,36.59
2022-07-25,49.72,186.9,1209.0,8.667,128.92,21.425,90.05,118.45,533.0,105.84,23.04,54.26,44.725,34.145,124.36,26.365,102.6,98.05,39.125,153.95,29.17,11.64,77.2,637.4,28.325,23.095,16.97,169.8,325.8,49.1,51.49,23.85,43.015,12.852,81.34,20.84,353.75,10.27,10.055,36.79
2022-07-26,49.75,187.3,1192.0,8.603,129.12,21.41,89.92,120.8,524.9,105.0,22.28,54.98,44.315,33.85,124.2,25.755,103.44,99.6,39.45,150.7,28.94,11.49,76.6,625.2,27.945,22.71,16.855,169.5,327.4,49.2,51.59,23.04,42.095,12.782,81.38,20.675,354.95,10.236,9.948,36.56
2022-07-27,50.62,188.35,1203.5,8.673,129.12,21.795,89.85,121.95,528.0,106.16,22.32,54.45,44.365,34.995,126.5,26.26,103.94,98.76,40.31,152.7,28.88,11.75,77.54,636.0,26.235,22.695,17.19,167.8,331.1,49.745,52.37,23.4,42.79,12.928,75.52,20.98,355.75,10.164,9.992,41.59
2022-07-28,51.06,191.1,1241.0,8.763,133.24,21.96,90.54,124.05,556.1,103.04,23.41,53.4,44.7,36.275,134.72,27.35,105.42,98.6,41.055,155.45,29.07,12.046,80.7,662.9,26.27,23.115,16.77,170.7,317.2,48.09,53.82,23.92,43.925,13.56,73.82,21.125,354.7,9.931,9.978,41.95
2022-07-29,51.9,191.5,1334.0,8.979,134.12,22.45,93.38,121.35,556.9,104.88,23.15,53.81,46.0,36.93,134.54,28.745,106.98,97.21,41.66,152.45,29.5,12.06,79.88,675.0,27.165,23.915,16.64,185.35,326.3,49.76,55.19,24.37,45.325,13.922,76.02,21.835,368.1,9.997,9.258,43.0
2022-08-01,50.9,193.25,1347.5,8.911,132.54,22.335,91.75,125.1,552.9,102.48,23.06,53.73,45.86,37.26,133.26,29.97,106.92,94.5,42.035,157.4,29.28,12.418,80.44,688.3,26.83,23.635,16.22,185.4,329.8,48.95,55.34,24.33,45.145,14.048,74.5,21.635,369.25,9.962,9.16,42.91
2022-08-02,50.08,189.55,1330.0,8.947,131.96,22.175,91.42,126.25,543.5,102.74,23.22,54.0,46.4,37.59,131.68,29.95,107.14,96.95,41.855,155.5,29.23,12.506,79.5,679.0,26.31,23.23,16.46,185.5,327.1,48.24,55.39,24.68,44.16,14.276,74.94,21.64,363.8,10.076,9.174,43.26
2022-08-03,50.8,191.25,1342.5,9.118,132.6,23.43,92.45,124.9,553.4,104.1,23.36,54.02,47.26,38.435,133.68,29.655,107.76,96.76,42.3,158.4,29.35,12.37,79.9,685.6,27.36,23.535,16.465,189.5,327.3,48.645,57.14,24.0,44.7,14.418,76.92,22.305,361.4,9.944,9.264,43.1
2022-08-04,51.08,193.1,1383.0,9.542,133.66,23.14,93.1,124.0,556.4,103.84,23.58,54.1,48.33,38.65,134.58,29.235,107.32,96.33,42.935,160.4,29.41,12.42,81.32,693.0,27.345,23.795,16.23,190.65,329.5,48.64,57.67,24.22,45.32,14.326,76.36,22.765,366.35,9.931,9.274,43.0
2022-08-05,49.12,191.7,1348.0,9.731,133.34,23.48,91.9,123.5,543.6,104.78,23.75,53.67,48.84,37.6,132.14,29.765,106.06,97.51,42.0,160.15,29.49,12.452,79.5,682.2,27.535,23.985,16.48,188.35,308.9,48.89,57.38,23.99,45.425,14.33,75.16,22.77,358.15,10.12,9.398,42.46
2022-08-08,50.3,194.0,1356.5,9.882,134.54,23.85,92.7,123.15,550.8,106.06,24.04,53.6,48.505,37.4,132.38,30.16,107.34,96.85,42.615,161.9,29.82,12.562,79.62,689.1,27.785,24.355,16.555,188.35,314.6,49.82,57.43,24.47,45.58,14.778,74.96,22.875,361.0,10.064,9.39,42.69
2022-08-09,50.5,193.65,1338.5,9.866,133.88,23.89,93.2,124.45,545.9,106.44,23.88,53.57,48.505,35.445,131.02,29.53,107.98,95.48,41.975,159.9,30.19,12.604,79.26,679.5,26.825,24.185,16.64,187.0,310.3,50.85,57.15,24.59,44.695,14.408,74.82,22.81,359.3,10.184,9.312,42.32
2022-08-10,50.76,195.6,1370.0,9.963,135.24,24.155,93.49,122.8,554.0,107.52,25.33,53.57,49.235,36.615,134.22,30.55,109.82,87.67,42.795,161.3,30.39,12.746,80.54,690.0,27.575,24.865,16.905,190.1,312.1,50.54,59.56,24.58,45.83,14.604,75.98,23.275,361.0,10.108,9.39,43.57
2022-08-11,51.22,194.45,1379.5,10.04,134.94,24.26,94.36,123.45,559.7,107.84,25.33,53.55,49.555,37.005,134.04,30.455,109.9,84.75,43.025,163.15,30.62,12.806,80.54,693.6,26.86,24.835,17.115,189.9,314.5,52.0,59.77,25.26,45.965,14.68,76.38,23.35,360.3,10.106,9.44,44.92
2022-08-12,50.8,194.05,1378.0,10.074,135.8,24.415,94.01,121.0,561.0,108.42,24.24,52.7,50.43,37.125,135.14,30.705,109.74,85.46,42.75,162.9,30.74,12.9,80.56,694.5,26.765,24.435,17.0,188.05,314.8,51.93,60.82,25.57,45.8,14.842,75.64,23.71,359.95,10.12,9.416,44.62
2022-08-15,51.34,195.35,1388.0,10.03,137.36,24.46,94.48,121.45,561.3,108.8,24.32,53.68,50.08,37.44,135.78,30.57,111.98,85.12,43.395,165.15,30.6,12.846,81.3,699.5,26.755,24.115,17.165,188.9,316.1,50.71,60.8,25.05,45.815,14.92,77.36,23.59,363.3,10.166,9.366,44.63
2022-08-16,51.84,194.05,1389.5,10.042,136.22,24.585,95.21,124.55,564.1,110.54,24.03,54.14,50.13,37.57,136.44,30.745,112.46,86.59,42.75,162.5,30.79,12.976,80.98,698.9,27.185,24.87,17.295,188.25,310.4,51.5,60.1,25.17,46.08,14.902,76.36,23.63,362.75,10.296,9.33,44.02
2022-08-17,50.92,194.7,1393.5,9.898,135.5,24.45,94.17,125.75,563.5,108.14,22.39,54.09,49.475,35.94,135.46,29.98,111.62,81.67,42.505,162.3,30.41,12.95,80.04,700.4,26.175,24.37,17.295,186.45,307.9,51.54,57.16,24.69,44.655,14.706,75.96,23.29,364.5,10.33,9.168,43.83
2022-08-18,50.86,194.75,1407.5,9.786,136.42,24.375,94.31,124.65,562.7,108.66,22.3,53.68,49.03,37.1,136.82,30.24,111.58,81.72,42.835,162.55,30.59,12.922,80.56,706.9,26.235,24.42,17.375,187.3,312.9,52.8,57.88,24.35,43.5,14.876,75.94,23.19,363.8,10.326,9.024,43.4
2022-08-19,50.88,195.4,1396.5,9.582,136.5,24.26,93.79,125.1,558.1,106.24,21.9,53.65,47.66,36.62,134.5,29.31,109.92,81.66,42.53,161.7,30.48,12.938,79.28,698.3,25.795,23.215,17.405,186.2,310.1,52.69,56.11,24.13,43.23,14.438,74.88,22.525,362.15,10.378,8.982,42.77
2022-08-22,49.02,194.25,1378.0,9.326,132.04,23.78,92.27,125.2,540.5,103.24,21.33,53.23,46.48,35.57,128.58,28.015,107.84,82.98,40.525,156.5,29.98,12.914,76.44,682.6,24.96,23.175,17.25,180.85,304.8,53.04,53.94,23.27,41.745,13.858,72.46,21.845,361.9,10.354,8.988,42.01
2022-08-23,48.82,190.45,1363.5,9.357,131.0,23.8,92.64,124.55,538.7,102.88,21.27,52.95,46.625,35.735,128.06,27.885,107.02,81.5,39.55,155.05,29.99,12.93,76.18,679.8,24.845,23.875,17.08,180.6,299.8,54.76,53.0,23.1,41.73,14.034,70.96,21.945,354.1,10.298,9.048,41.8
2022-08-24,49.04,192.6,1394.0,9.312,132.26,23.665,92.92,123.7,543.6,103.32,21.39,53.51,46.66,35.91,129.42,28.14,107.4,81.35,40.315,157.75,29.85,12.946,75.82,686.8,25.04,23.41,16.955,182.4,300.5,53.64,51.88,22.86,41.465,14.174,71.78,21.935,360.65,10.166,9.056,42.23
2022-08-25,49.28,191.25,1388.0,9.286,132.1,23.62,93.07,124.85,543.5,103.9,21.01,53.39,46.635,36.52,127.32,28.33,107.1,80.45,40.51,157.15,29.7,12.912,75.26,687.7,24.98,23.78,17.055,182.45,299.6,54.04,53.91,23.01,41.52,14.094,72.34,21.835,359.55,10.15,9.036,42.07
2022-08-26,49.37,187.85,1336.5,9.115,129.64,23.43,91.95,123.9,528.9,101.92,20.61,52.42,45.85,35.565,124.7,27.405,104.8,81.89,39.555,151.9,29.22,12.752,73.96,669.0,24.265,23.535,16.9,178.4,289.0,53.96,51.57,22.61,40.795,13.744,71.04,21.595,352.75,10.026,9.038,40.82
2022-08-29,48.87,185.4,1320.5,9.114,128.24,23.295,91.78,121.9,517.1,100.38,20.65,52.37,45.76,35.095,122.24,27.985,103.4,81.41,38.615,150.45,29.27,12.2,72.46,662.9,24.19,24.21,16.915,174.5,281.1,54.4,52.09,22.39,40.56,13.752,69.74,21.77,346.85,10.2,9.02,40.93
2022-08-30,49.15,185.65,1313.0,9.22,127.6,23.545,92.0,121.55,515.5,100.62,20.97,52.17,46.39,35.28,122.6,28.17,103.16,82.6,38.62,151.0,29.55,12.118,73.54,661.8,24.41,23.79,16.46,175.1,286.1,52.43,52.06,22.33,41.275,13.624,69.3,22.065,342.6,10.164,9.04,42.46
2022-08-31,48.75,183.55,1282.5,9.19,125.2,23.525,92.25,120.15,503.0,97.89,20.56,52.51,46.485,34.745,118.78,28.61,101.9,82.18,38.575,149.25,29.3,11.868,72.28,647.5,24.305,23.755,16.64,173.0,284.3,50.69,51.4,22.28,40.35,13.336,69.1,22.08,343.25,10.098,9.054,42.79
2022-09-01,48.09,184.4,1250.0,9.023,123.56,23.39,91.71,117.5,492.2,94.97,20.25,52.05,45.98,34.24,117.92,28.385,99.47,81.16,37.34,147.3,29.2,11.816,72.08,632.8,24.09,22.27,16.535,170.15,283.0,50.21,49.26,21.84,39.52,13.126,66.56,22.055,338.2,10.138,8.792,42.6
2022-09-02,49.48,189.45,1271.0,9.3,124.92,23.885,93.77,120.2,496.1,98.96,20.86,52.26,47.48,35.595,120.9,29.37,102.36,81.44,38.38,150.05,29.59,12.172,73.6,644.6,24.48,23.225,16.555,176.35,290.6,51.56,51.06,22.2,40.98,13.47,67.52,23.09,344.8,10.182,8.92,43.66
2022-09-05,48.73,184.85,1255.0,9.052,120.64,23.57,92.95,123.0,494.25,96.86,19.855,51.24,46.46,34.73,118.4,27.76,100.76,80.76,38.62,148.4,29.29,12.234,72.5,635.0,23.605,22.485,16.36,174.75,286.8,53.18,50.03,21.93,39.335,12.816,66.4,22.54,341.65,10.132,8.85,42.58
2022-09-06,49.74,185.65,1271.5,9.118,121.66,23.775,93.27,123.0,499.5,97.09,20.31,50.88,46.56,34.92,118.58,28.335,101.14,80.55,38.825,148.8,29.59,12.126,73.66,638.1,23.9,22.72,16.395,174.85,287.8,51.71,50.57,21.83,39.975,12.996,66.36,22.66,343.65,10.194,8.802,43.89
2022-09-07,50.0,185.2,1275.0,9.088,123.3,23.72,93.51,121.4,511.7,95.97,20.54,50.7,46.515,35.67,120.48,28.96,102.64,80.61,38.735,149.6,29.71,12.724,74.0,641.4,24.04,22.645,16.14,174.3,287.9,49.795,51.31,21.98,40.39,13.13,66.74,22.48,342.0,10.096,8.748,43.48
2022-09-08,50.58,187.3,1284.0,9.212,122.44,24.38,93.46,118.7,515.4,96.28,20.39,50.53,47.44,36.145,121.6,28.9,102.62,80.56,38.84,150.35,29.35,12.758,74.02,643.5,23.985,22.645,16.24,175.55,291.7,49.2,50.6,22.27,40.75,13.122,68.98,23.07,341.6,10.062,8.54,44.64
2022-09-09,51.56,188.75,1309.0,9.425,122.84,24.885,94.3,116.5,522.2,96.0,21.21,51.08,48.68,36.94,126.06,29.375,103.8,81.2,39.275,153.1,29.74,12.776,74.96,652.3,24.31,22.935,16.515,179.4,296.2,49.835,51.92,22.69,41.49,13.294,69.0,23.735,345.3,10.102,8.686,46.86
2022-09-12,53.1,190.95,1317.5,9.719,126.16,25.52,96.33,119.0,530.1,99.69,21.98,51.93,50.56,36.91,129.6,30.64,105.92,82.43,39.445,157.1,30.51,12.89,76.52,658.9,24.815,23.69,16.875,182.8,296.8,50.6,53.68,23.16,42.585,13.734,70.12,24.315,352.4,10.202,8.898,46.67
2022-09-13,53.14,188.9,1298.5,9.699,124.72,25.425,95.36,119.45,523.1,97.5,21.0,51.52,50.29,35.685,126.58,29.7,104.02,81.48,37.745,153.05,30.46,13.264,74.56,650.9,24.18,22.88,16.915,178.15,290.2,50.02,51.43,23.11,41.77,13.56,67.86,24.24,348.2,10.23,8.786,45.33
2022-09-14,51.96,189.25,1295.5,9.68,123.96,25.165,94.77,117.05,519.1,95.48,20.45,50.51,50.25,35.865,125.84,30.61,102.98,80.69,37.955,152.9,30.17,13.076,72.18,654.2,24.05,21.915,16.655,178.3,289.2,51.26,50.96,22.5,40.805,13.668,66.88,24.225,344.8,10.138,8.512,45.67
2022-09-15,52.84,187.1,1245.5,9.651,122.3,25.375,94.86,115.45,504.2,94.9,20.41,50.1,50.36,35.76,124.68,31.45,101.68,81.6,36.41,149.1,30.37,12.942,71.08,641.4,24.2,22.0,16.3,171.2,288.8,50.03,51.37,22.25,40.815,13.698,67.56,24.51,342.75,10.148,8.512,44.92
2022-09-16,51.7,187.5,1226.5,9.38,121.8,25.2,91.7,113.7,494.15,91.74,19.51,49.51,49.325,35.315,120.92,31.985,98.53,81.86,35.885,145.0,28.76,12.844,69.38,639.5,24.37,22.2,16.405,166.25,290.1,49.775,52.26,21.62,40.325,13.39,66.24,23.995,339.05,10.068,8.52,42.91
2022-09-19,50.86,188.85,1242.0,9.413,121.28,25.05,91.89,114.75,493.15,93.44,19.245,49.645,49.355,35.795,118.5,31.575,99.12,80.34,36.35,144.9,28.57,12.88,69.28,641.0,24.315,22.25,16.31,168.05,283.4,49.3,50.54,21.62,40.54,13.522,64.58,23.95,333.05,10.044,8.516,43.44
2022-09-20,50.32,184.65,1244.5,9.272,118.56,24.94,90.4,113.15,495.4,91.97,18.73,49.53,48.44,35.705,116.06,31.2,96.52,79.77,35.645,143.9,27.98,12.602,67.42,634.0,24.2,21.68,15.96,161.8,268.5,48.87,48.37,20.97,39.62,13.188,62.46,23.445,334.05,9.799,8.458,43.5
2022-09-21,50.7,187.05,1270.5,9.189,121.86,24.925,89.7,117.65,501.5,93.37,18.87,49.36,47.965,36.855,118.22,30.15,97.35,79.09,36.515,144.85,27.92,12.816,68.96,643.6,24.49,21.86,15.585,163.55,276.1,48.925,48.735,21.6,39.945,13.322,62.84,23.14,337.3,9.749,8.38,45.11
2022-09-22,49.62,185.9,1208.0,9.16,118.34,24.64,87.65,116.0,495.5,92.34,17.875,50.0,48.22,34.66,115.26,29.84,95.7,78.85,34.855,138.8,27.72,12.688,67.22,624.9,24.105,21.775,15.58,157.9,262.0,48.915,45.82,21.37,38.545,12.998,60.82,23.51,328.2,9.841,8.392,43.04
2022-09-23,48.82,183.4,1171.5,8.959,118.12,24.03,84.26,109.65,477.2,91.98,17.53,49.5,46.905,33.77,114.4,27.735,92.55,78.81,35.005,138.65,27.2,12.496,65.94,603.2,23.065,21.025,14.81,154.95,260.0,46.51,44.33,20.71,37.295,12.48,60.62,22.585,325.8,9.709,8.282,41.57
2022-09-26,48.99,183.85,1174.0,8.856,116.88,23.515,83.53,112.2,473.05,91.48,17.545,48.605,46.21,34.1,114.18,28.04,92.89,77.44,35.065,139.9,26.85,12.066,66.06,606.8,23.13,20.95,14.625,155.1,256.9,47.025,43.8,20.03,37.485,12.73,60.16,22.105,328.8,9.574,8.154,42.14
2022-09-27,48.59,184.4,1184.5,8.702,116.62,23.3,84.41,110.75,458.4,89.8,17.5,48.435,45.11,34.53,113.12,28.76,91.71,77.45,34.845,140.65,26.81,12.0,65.66,604.2,23.535,21.225,14.83,155.95,257.6,47.845,42.415,19.42,37.19,12.838,58.72,21.95,325.75,9.507,8.198,42.85
2022-09-28,48.6,184.35,1212.5,8.436,118.42,22.875,84.23,110.5,462.7,89.29,17.455,48.465,43.35,33.62,115.86,29.45,92.51,78.71,35.105,142.7,26.89,12.062,66.82,613.2,23.4,20.35,14.84,162.0,257.0,47.16,42.095,19.595,37.19,12.824,60.0,20.995,325.15,9.497,8.196,41.4
2022-09-29,47.21,184.35,1207.5,8.194,115.7,22.345,82.61,113.55,455.05,88.09,16.205,48.18,42.535,31.79,114.16,27.37,93.01,77.84,34.235,141.0,26.53,11.874,64.96,608.0,22.45,20.14,14.015,159.65,249.6,47.305,40.29,19.17,35.595,12.216,58.98,20.125,323.35,9.298,7.768,39.23
2022-09-30,48.9,188.85,1217.0,8.364,117.56,22.475,83.17,113.0,458.55,88.89,16.745,48.57,43.605,32.245,116.94,27.97,94.01,78.4,35.735,140.35,26.85,11.842,66.66,610.4,23.155,20.665,14.215,165.5,260.9,48.275,42.885,19.71,37.05,12.276,61.12,20.415,330.25,9.248,7.972,40.68
2022-10-03,49.4,183.3,1228.0,8.464,117.8,22.23,83.58,114.1,454.8,89.21,16.895,47.71,43.88,32.725,116.62,28.44,94.19,79.8,35.595,142.25,27.06,12.108,67.84,608.0,23.315,21.41,14.4,164.85,259.8,49.76,42.875,20.18,38.135,12.506,62.74,20.76,326.7,9.42,8.072,40.46
2022-10-04,52.0,188.05,1303.0,8.823,122.84,23.815,85.26,114.4,480.5,94.7,18.095,49.17,45.475,34.475,123.98,29.505,99.15,80.01,37.085,152.15,27.67,12.318,71.08,646.8,24.035,22.2,14.54,174.1,269.5,51.31,44.855,20.97,39.915,12.922,65.08,21.59,338.2,9.494,8.296,42.3
2022-10-05,52.5,187.25,1296.5,8.588,121.8,23.46,83.7,114.5,464.6,93.35,17.61,48.345,44.115,34.985,123.26,28.96,99.83,80.37,36.8,154.3,26.9,12.23,70.48,637.3,22.805,21.76,14.05,172.9,267.1,51.87,41.685,20.71,38.87,12.6,63.78,21.14,335.6,9.323,8.182,42.45
2022-10-06,52.62,184.85,1297.0,8.516,120.1,23.16,81.56,113.35,456.0,93.14,17.505,47.92,43.635,35.55,122.6,29.245,99.45,79.33,36.855,152.25,26.32,11.95,71.5,635.1,22.9,20.86,14.125,170.95,265.9,51.27,42.36,20.34,38.73,12.524,63.0,21.115,334.25,9.119,8.116,42.6
2022-10-07,52.16,182.95,1265.0,8.465,117.6,23.12,81.18,112.35,449.5,92.33,16.865,47.375,43.615,33.665,118.72,30.68,99.59,80.16,34.45,149.4,26.16,11.954,68.5,618.2,22.315,21.08,14.4,164.0,255.4,52.6,42.805,19.84,37.545,12.3,60.78,21.305,328.15,9.206,7.878,43.45
2022-10-10,52.4,176.65,1248.5,8.435,118.12,23.175,83.04,113.6,443.55,93.01,16.94,47.475,43.785,32.995,118.84,31.42,99.13,80.08,33.825,149.8,26.49,11.72,68.96,610.5,22.34,21.72,14.535,163.0,254.9,51.5,41.76,20.0,38.29,12.18,60.1,21.555,324.75,9.283,7.81,43.5
2022-10-11,52.56,177.9,1261.0,8.332,117.6,23.005,84.02,112.85,445.25,93.93,17.005,47.785,42.765,31.98,118.62,30.73,98.82,81.81,33.84,150.35,26.57,11.572,68.88,610.5,22.575,21.49,14.785,160.55,252.9,50.44,41.76,19.465,38.51,12.29,60.2,21.365,327.5,9.295,7.73,42.56
2022-10-12,52.28,179.1,1284.0,8.26,117.1,22.645,83.0,110.75,445.45,93.25,17.13,47.77,42.345,31.785,119.12,30.47,97.32,81.39,33.52,149.95,26.07,11.536,68.02,621.9,22.305,21.38,14.465,159.7,252.9,49.755,40.93,19.13,38.23,12.192,60.0,21.23,328.6,9.256,7.686,42.71
2022-10-13,53.46,174.55,1254.5,8.432,118.04,23.255,83.92,113.25,443.2,96.9,17.8,47.685,43.44,32.515,123.2,30.775,102.04,81.23,33.425,150.55,26.35,11.75,69.3,617.5,22.815,21.88,14.685,161.8,253.3,51.3,42.035,19.73,38.49,12.488,61.54,22.055,320.35,9.269,7.884,42.81
2022-10-14,53.58,177.75,1274.5,8.537,118.64,23.72,84.34,110.8,448.0,96.59,17.7,47.975,44.06,32.0,121.88,30.745,102.24,81.57,33.525,155.35,26.61,11.944,70.0,625.2,22.825,21.655,14.84,161.45,257.0,52.2,43.04,20.28,38.82,12.472,62.62,22.215,326.35,9.32,7.854,43.3
2022-10-17,55.48,180.9,1307.5,8.66,118.82,23.92,86.24,114.05,462.9,99.1,18.105,48.25,45.38,32.585,124.8,31.945,105.56,82.12,34.56,157.1,27.07,12.144,71.46,637.7,23.5,22.135,15.12,165.8,263.3,52.99,44.16,20.65,39.655,12.82,64.12,22.5,328.5,9.412,7.954,44.54
2022-10-18,56.76,181.9,1313.0,8.817,119.96,23.965,86.76,114.7,465.5,100.24,18.88,48.675,46.17,32.805,127.24,32.19,106.84,81.71,34.6,158.35,27.42,12.144,73.6,636.1,23.465,22.13,15.165,165.25,265.0,52.12,44.26,20.98,40.765,13.014,62.4,22.745,330.15,9.407,8.122,44.8
2022-10-19,56.98,180.0,1305.0,8.841,120.96,24.495,86.55,116.0,459.0,100.88,19.15,48.09,45.915,32.805,125.46,32.035,106.04,80.93,34.26,157.15,27.37,12.258,72.84,625.0,23.3,22.08,15.255,162.9,264.1,52.61,44.075,21.43,39.44,12.97,61.5,22.535,327.6,9.526,8.134,43.7
2022-10-20,57.14,177.9,1325.5,8.901,122.62,24.29,86.21,118.05,469.6,101.36,19.38,47.88,46.395,33.59,125.74,32.72,107.5,80.81,35.45,158.95,27.15,12.238,72.5,634.0,23.515,22.78,15.18,166.5,265.8,52.96,44.85,21.25,39.675,13.168,63.06,22.725,329.2,9.483,8.116,45.03
2022-10-21,57.3,172.35,1304.0,8.931,122.0,24.23,86.14,117.95,454.1,100.92,19.11,47.63,46.38,33.315,125.42,32.76,108.14,81.57,34.395,153.45,27.33,12.22,72.7,631.5,23.64,23.315,15.21,164.45,263.3,52.97,43.8,21.6,39.205,13.076,61.84,22.625,310.1,9.45,7.882,44.69
2022-10-24,58.2,175.5,1292.0,9.021,124.22,24.835,88.63,119.2,456.4,102.54,19.28,48.4,46.965,34.055,127.6,32.025,109.48,82.19,34.98,160.05,27.82,12.682,74.42,635.9,24.915,23.21,15.395,169.35,267.2,53.5,44.95,22.29,40.605,13.466,62.34,23.01,316.1,9.492,7.954,45.07
2022-10-25,58.56,177.55,1354.5,9.094,132.5,24.97,90.19,121.6,472.4,104.06,19.25,48.585,47.335,35.18,131.3,31.84,110.34,82.29,36.675,165.0,28.13,13.042,76.44,658.0,25.53,22.845,15.54,173.0,274.8,53.25,47.055,22.73,41.49,13.532,64.98,23.27,321.65,9.405,8.32,43.77
2022-10-26,57.2,176.3,1367.0,9.092,132.82,24.83,92.03,126.25,477.2,105.9,20.25,48.27,47.23,34.94,132.56,31.85,112.0,83.34,35.665,166.05,28.44,12.99,78.42,663.0,25.07,23.37,15.39,174.05,276.0,52.92,46.445,22.51,41.945,13.65,65.68,23.265,319.8,9.423,8.26,45.0
2022-10-27,56.64,175.6,1344.0,9.144,131.7,24.985,92.29,126.8,471.1,106.12,20.33,48.4,47.4,32.505,128.04,31.79,111.06,83.49,34.58,162.5,28.56,13.03,76.96,655.4,25.68,23.03,15.835,170.95,272.6,54.48,47.305,22.46,41.055,13.62,64.84,23.275,315.75,9.428,8.34,43.99
2022-10-28,56.26,175.85,1320.0,9.137,133.42,24.94,93.28,129.0,463.75,110.0,20.71,49.805,47.285,31.785,130.22,31.3,113.7,86.2,34.485,161.45,28.72,13.096,77.64,649.3,26.005,22.395,16.12,172.05,273.4,54.59,46.785,22.67,41.195,13.552,65.32,22.925,314.25,9.546,8.17,44.13
2022-10-31,56.74,177.7,1310.5,9.186,132.3,25.0,93.18,128.65,463.7,109.58,20.86,50.34,47.495,31.6,128.26,31.17,112.72,87.33,33.95,160.35,28.88,13.154,77.14,639.0,25.81,22.655,16.285,166.25,271.3,55.1,47.88,22.59,41.4,13.644,64.78,23.225,318.1,9.631,8.284,44.32
2022-11-01,57.64,179.2,1350.0,9.302,131.84,25.35,94.23,127.9,476.45,112.52,21.08,50.16,47.84,31.815,129.64,31.9,113.42,86.85,33.355,161.3,29.12,13.396,77.72,650.8,25.27,22.855,16.19,167.45,266.1,56.5,48.925,22.87,41.545,13.798,64.34,23.46,317.5,9.699,8.354,44.03
2022-11-02,56.84,178.45,1342.5,9.326,130.0,25.085,94.27,129.1,473.05,111.86,21.0,50.04,47.88,31.39,129.4,31.52,111.34,87.33,33.705,159.2,28.88,13.302,77.2,636.7,25.55,22.56,16.355,161.9,268.2,56.23,49.105,22.71,41.185,13.708,64.48,23.355,307.95,9.766,8.318,43.43
2022-11-03,56.82,176.85,1308.5,9.393,130.38,25.865,93.82,128.7,470.15,111.4,20.83,49.675,49.385,30.91,127.6,30.33,112.08,87.4,32.7,158.55,29.05,13.31,73.0,630.0,24.82,22.08,16.29,158.4,264.1,56.88,46.52,22.48,40.29,13.288,62.96,23.5,301.0,9.694,8.294,43.28
2022-11-04,57.78,182.8,1357.0,9.627,132.92,25.915,96.0,125.35,503.4,114.0,21.72,50.04,50.63,31.905,131.64,30.515,113.6,87.88,33.415,161.8,29.53,13.538,74.08,666.2,25.73,23.51,16.42,160.3,273.0,57.76,48.49,23.28,41.71,13.566,64.96,24.1,321.4,9.76,8.376,43.56
2022-11-07,59.04,180.8,1348.0,9.729,133.78,26.49,93.99,124.5,505.0,113.98,22.29,49.095,50.69,32.1,132.8,31.665,113.34,86.79,33.14,165.2,29.74,13.484,73.8,656.0,26.405,23.975,16.565,160.8,258.6,58.16,48.79,23.72,42.145,13.768,66.28,23.59,323.2,9.749,8.456,43.94
2022-11-08,60.5,179.35,1367.0,9.731,134.64,26.57,94.29,124.55,515.6,113.16,23.04,49.28,50.69,33.51,135.0,30.62,113.5,86.45,34.17,165.5,29.85,13.41,75.38,657.5,26.395,24.605,16.275,166.4,263.9,57.14,48.81,23.91,42.33,13.696,68.34,23.815,327.65,9.78,8.532,44.06
2022-11-09,61.2,180.5,1354.5,9.703,134.56,26.5,94.43,125.2,512.2,113.3,22.85,49.935,50.26,33.18,134.56,29.405,114.0,86.84,33.82,165.75,30.0,13.372,75.7,658.0,26.19,24.045,16.515,165.5,266.2,56.71,48.44,24.03,42.38,13.704,66.9,23.4,327.8,9.751,8.338,43.75
2022-11-10,62.28,186.6,1434.0,9.458,137.44,26.62,95.89,122.85,532.0,113.14,24.0,49.53,50.85,35.77,140.58,31.135,112.2,86.97,36.43,172.25,30.29,13.9,78.9,686.8,26.52,24.66,16.365,175.1,175.95,56.52,52.38,24.17,44.355,14.168,70.38,23.575,338.55,9.755,8.554,46.82
